date,village_id,pH,turbidity_NTU,TDS_mg_L,temperature_C,diarrhea_cases,fever_cases,outbreak_label
2023-10-12,V003,7.55,1.97,383.4,21.6,1,1,0
2023-10-13,V001,7.46,2.12,397.4,23.6,4,3,0
2023-10-13,V002,7.18,3.3,256.1,20.0,4,8,0
2023-10-13,V003,6.91,2.19,341.7,22.9,3,4,0
2023-10-14,V001,7.31,2.77,471.6,21.2,0,5,0
2023-10-14,V002,7.01,1.68,278.9,21.9,2,3,0
2023-10-14,V003,7.48,1.44,364.7,22.8,0,4,0
2023-10-15,V001,7.35,2.55,467.3,21.2,2,6,0
2023-10-15,V002,7.33,3.71,297.3,21.8,1,4,0
2023-10-15,V003,7.15,2.33,345.7,19.7,3,2,0
2023-10-16,V001,7.26,2.59,386.7,22.0,1,1,0
2023-10-16,V002,7.53,2.46,373.4,23.5,1,1,0
2023-10-16,V003,7.15,2.69,302.1,19.8,0,4,0
2023-10-17,V001,6.94,2.16,364.8,22.6,1,3,0
2023-10-17,V002,7.67,5.09,259.8,20.6,2,1,0
2023-10-17,V003,7.16,2.81,343.8,23.7,1,2,0
2023-10-18,V001,7.39,1.48,349.2,22.7,3,3,0
2023-10-18,V002,7.34,2.9,240.1,20.8,1,1,0
2023-10-18,V003,7.51,1.43,387.2,22.1,0,1,0
2023-10-19,V001,7.04,1.77,346.2,24.0,3,4,0
2023-10-19,V002,7.48,2.03,322.5,21.3,1,5,0
2023-10-19,V003,7.19,1.97,328.5,18.7,2,5,0
2023-10-20,V001,7.34,0.98,348.4,24.0,0,2,0
2023-10-20,V002,7.07,1.32,343.7,21.3,3,4,0
2023-10-20,V003,6.99,3.24,442.3,19.7,1,1,0
2023-10-21,V001,7.24,2.23,356.9,24.8,1,3,0
2023-10-21,V002,7.47,4.18,392.7,23.1,2,7,0
2023-10-21,V003,7.48,2.45,305.5,23.0,0,7,0
2023-10-22,V001,7.53,3.39,440.3,24.1,2,2,0
2023-10-22,V002,7.34,2.62,424.6,21.0,1,9,0
2023-10-22,V003,7.01,1.32,403.9,22.4,1,2,0
2023-10-23,V001,7.26,1.71,372.5,24.7,1,2,0
2023-10-23,V002,7.04,2.87,384.3,22.2,3,3,0
2023-10-23,V003,7.47,3.48,326.1,24.0,4,0,0
2023-10-24,V001,7.34,2.94,281.3,23.2,1,2,0
2023-10-24,V002,6.98,1.25,311.5,25.0,1,3,0
2023-10-24,V003,7.16,1.48,385.6,24.5,2,2,0
2023-10-25,V001,7.47,0.5,237.7,25.4,3,5,0
2023-10-25,V002,7.04,3.01,355.9,23.5,3,3,0
2023-10-25,V003,7.08,2.42,307.8,19.2,0,6,0
2023-10-26,V001,7.32,3.49,272.2,24.3,2,6,0
2023-10-26,V002,6.91,2.14,332.6,21.8,2,2,0
2023-10-26,V003,7.2,1.72,405.1,25.8,5,4,0
2023-10-27,V001,6.78,1.74,370.4,23.2,3,2,0
2023-10-27,V002,7.04,1.57,336.5,21.2,1,2,0
2023-10-27,V003,7.05,2.92,263.0,21.1,1,2,0
2023-10-28,V001,6.86,2.61,342.2,25.5,2,2,0
2023-10-28,V002,7.19,1.94,378.5,22.1,5,2,0
2023-10-28,V003,7.07,2.95,321.2,23.3,3,6,0
2023-10-29,V001,7.17,1.96,365.9,19.8,3,5,0
2023-10-29,V002,7.15,2.8,361.5,21.6,2,3,0
2023-10-29,V003,7.2,2.28,365.7,21.0,0,3,0
2023-10-30,V001,7.41,1.42,329.6,23.9,2,5,0
2023-10-30,V002,7.17,2.36,377.6,20.7,1,5,0
2023-10-30,V003,7.14,2.56,404.8,20.2,1,3,0
2023-10-31,V001,7.0,3.45,298.4,22.2,2,2,0
2023-10-31,V002,6.94,2.38,416.5,22.5,1,8,0
2023-10-31,V003,7.38,2.75,377.8,20.5,3,4,0
2023-11-01,V001,7.56,3.2,334.4,21.1,4,6,0
2023-11-01,V002,7.04,2.92,309.5,24.1,3,2,0
2023-11-01,V003,7.59,1.34,350.8,20.4,1,4,0
2023-11-02,V001,7.35,2.55,376.5,22.5,4,1,0
2023-11-02,V002,7.47,2.42,371.8,22.8,4,2,0
2023-11-02,V003,7.2,1.9,390.7,22.2,3,4,0
2023-11-03,V001,6.93,1.85,376.4,24.7,1,1,0
2023-11-03,V002,7.36,1.59,472.7,18.8,2,3,0
2023-11-03,V003,7.13,2.04,348.8,18.4,3,1,0
2023-11-04,V001,7.17,2.31,400.2,23.0,1,3,0
2023-11-04,V002,7.35,2.62,316.0,21.0,3,3,0
2023-11-04,V003,6.91,0.72,347.9,23.3,3,5,0
2023-11-05,V001,7.26,2.34,410.2,21.5,2,4,0
2023-11-05,V002,7.4,1.85,334.9,24.8,3,1,0
2023-11-05,V003,6.87,2.23,371.5,22.0,4,2,0
2023-11-06,V001,6.99,2.77,298.5,23.6,1,2,0
2023-11-06,V002,7.07,2.99,355.9,22.1,2,4,0
2023-11-06,V003,6.98,1.78,241.2,17.7,0,1,0
2023-11-07,V001,7.21,2.75,279.8,21.9,1,4,0
2023-11-07,V002,7.14,2.17,375.2,22.1,1,2,0
2023-11-07,V003,7.28,3.0,389.8,24.2,3,5,0
2023-11-08,V001,7.22,2.08,311.7,21.6,8,4,0
2023-11-08,V002,7.37,2.52,380.3,22.8,2,3,0
2023-11-08,V003,7.04,2.15,379.0,27.6,0,2,0
2023-11-09,V001,7.32,1.65,301.4,24.0,1,4,0
2023-11-09,V002,7.35,2.96,342.1,20.6,2,3,0
2023-11-09,V003,7.01,2.6,335.4,19.7,2,2,0
2023-11-10,V001,7.34,1.88,386.3,23.0,3,4,0
2023-11-10,V002,7.39,3.64,327.9,21.1,2,3,0
2023-11-10,V003,7.19,2.97,317.1,18.2,1,3,0
2023-11-11,V001,7.1,1.45,347.9,24.6,4,7,0
2023-11-11,V002,6.96,2.05,419.8,25.4,0,5,0
2023-11-11,V003,7.13,2.89,314.4,24.4,3,2,0
2023-11-12,V001,7.36,2.7,391.4,20.9,2,1,0
2023-11-12,V002,7.08,3.76,303.2,18.3,2,2,0
2023-11-12,V003,7.16,3.15,332.7,19.8,0,2,0
2023-11-13,V001,7.21,4.1,248.2,25.0,2,2,0
2023-11-13,V002,7.33,1.99,309.5,21.5,2,6,0
2023-11-13,V003,7.29,1.46,345.0,22.8,0,1,0
2023-11-14,V001,7.16,2.83,322.3,25.4,3,2,0
2023-11-14,V002,7.15,2.69,413.8,20.7,1,1,0
2023-11-14,V003,7.54,2.65,304.6,22.5,0,1,0
2023-11-15,V001,7.2,2.25,461.8,21.8,4,6,0
2023-11-15,V002,7.12,2.13,332.5,24.6,0,7,0
2023-11-15,V003,7.4,3.05,345.0,21.1,2,2,0
2023-11-16,V001,7.1,2.62,326.4,21.8,2,2,0
2023-11-16,V002,7.17,3.95,360.6,24.4,2,0,0
2023-11-16,V003,7.08,3.16,361.0,22.1,1,3,0
2023-11-17,V001,6.93,2.09,388.7,18.3,1,2,0
2023-11-17,V002,6.95,3.15,440.9,20.3,3,4,0
2023-11-17,V003,7.09,3.01,328.3,23.7,2,4,0
2023-11-18,V001,7.14,1.84,387.1,21.4,0,2,0
2023-11-18,V002,6.8,2.05,299.7,18.1,1,3,0
2023-11-18,V003,7.32,2.57,401.2,23.5,0,2,0
2023-11-19,V001,7.02,1.69,312.7,20.5,2,3,0
2023-11-19,V002,6.85,3.04,381.8,21.8,1,3,0
2023-11-19,V003,7.32,3.01,307.8,24.9,0,3,0
2023-11-20,V001,7.41,3.71,298.5,22.3,0,4,0
2023-11-20,V002,7.13,1.64,372.9,22.4,0,7,0
2023-11-20,V003,7.38,2.37,432.7,20.6,1,3,0
2023-11-21,V001,6.99,3.95,298.2,19.9,1,4,0
2023-11-21,V002,7.26,2.85,372.7,23.7,1,2,0
2023-11-21,V003,7.21,3.54,404.2,20.3,3,2,0
2023-11-22,V001,7.4,2.18,318.1,21.2,3,4,0
2023-11-22,V002,7.25,2.66,304.6,26.1,2,4,0
2023-11-22,V003,7.44,2.74,315.0,22.3,2,5,0
2023-11-23,V001,7.13,1.6,474.8,24.0,5,1,0
2023-11-23,V002,7.43,2.1,345.5,20.1,3,2,0
2023-11-23,V003,7.14,2.8,349.0,22.0,3,3,0
2023-11-24,V001,7.02,2.39,396.2,23.4,1,3,0
2023-11-24,V002,7.45,2.6,219.1,23.7,0,2,0
2023-11-24,V003,6.92,2.29,359.5,23.1,2,5,0
2023-11-25,V001,7.33,1.96,348.7,21.1,0,1,0
2023-11-25,V002,7.46,2.77,437.7,23.4,2,4,0
2023-11-25,V003,7.15,2.82,425.1,21.9,0,3,0
2023-11-26,V001,7.03,1.51,334.4,22.8,2,3,0
2023-11-26,V002,7.17,2.7,292.3,22.9,2,1,0
2023-11-26,V003,6.85,4.13,372.5,24.4,2,0,0
2023-11-27,V001,7.54,2.09,369.3,22.2,1,3,0
2023-11-27,V002,7.46,1.36,331.1,19.8,1,2,0
2023-11-27,V003,7.09,1.77,365.9,23.8,5,2,0
2023-11-28,V001,7.04,2.01,311.3,22.1,4,4,0
2023-11-28,V002,7.2,2.05,404.0,22.4,0,1,0
2023-11-28,V003,7.48,3.35,342.2,24.3,0,3,0
2023-11-29,V001,6.99,1.26,396.9,22.1,3,4,0
2023-11-29,V002,7.2,3.88,360.9,17.1,2,2,0
2023-11-29,V003,7.2,2.14,353.4,19.0,3,2,0
2023-11-30,V001,7.01,1.93,337.8,22.0,1,4,0
2023-11-30,V002,7.12,2.3,376.4,23.9,2,4,0
2023-11-30,V003,6.95,2.51,284.1,24.8,4,6,0
2023-12-01,V001,7.2,2.32,357.9,22.4,1,3,0
2023-12-01,V002,7.51,3.04,420.8,18.0,0,3,0
2023-12-01,V003,7.24,2.8,381.5,23.4,2,2,0
2023-12-02,V001,7.11,2.94,413.4,24.1,3,0,0
2023-12-02,V002,7.36,3.77,263.0,26.8,2,5,0
2023-12-02,V003,7.32,1.62,367.3,23.2,1,4,0
2023-12-03,V001,7.46,2.35,408.6,19.9,2,6,0
2023-12-03,V002,7.39,2.23,333.6,21.3,3,4,0
2023-12-03,V003,7.48,2.62,360.8,20.7,2,6,0
2023-12-04,V001,7.03,2.93,363.6,21.5,1,3,0
2023-12-04,V002,6.96,1.99,344.2,21.1,2,0,0
2023-12-04,V003,7.31,2.08,290.8,22.7,4,1,0
2023-12-05,V001,7.19,4.11,320.4,22.0,1,4,0
2023-12-05,V002,7.22,1.37,309.2,17.9,2,4,0
2023-12-05,V003,7.11,1.72,264.4,21.7,3,3,0
2023-12-06,V001,7.17,2.01,355.0,21.9,1,0,0
2023-12-06,V002,7.33,4.29,515.9,20.9,1,4,0
2023-12-06,V003,7.11,2.1,325.1,21.5,1,3,0
2023-12-07,V001,7.13,1.49,419.5,18.7,0,6,0
2023-12-07,V002,7.43,3.04,410.1,20.7,0,3,0
2023-12-07,V003,7.31,3.03,448.4,25.8,0,5,0
2023-12-08,V001,7.14,1.2,294.7,21.2,0,4,0
2023-12-08,V002,7.43,0.5,311.5,22.5,2,3,0
2023-12-08,V003,7.04,3.36,349.7,21.1,3,2,0
2023-12-09,V001,7.24,2.82,205.5,18.6,1,5,0
2023-12-09,V002,7.33,2.85,309.7,22.4,2,2,0
2023-12-09,V003,7.31,2.26,363.0,21.3,2,3,0
2023-12-10,V001,7.14,2.72,368.7,23.4,4,3,0
2023-12-10,V002,7.05,4.02,311.2,20.6,1,2,0
2023-12-10,V003,7.17,2.19,275.9,22.2,1,5,0
2023-12-11,V001,7.69,3.29,316.3,20.1,1,3,0
2023-12-11,V002,7.24,1.8,417.5,25.6,4,5,0
2023-12-11,V003,7.26,2.78,476.6,22.5,5,3,0
2023-12-12,V001,6.9,3.12,379.5,25.2,1,3,0
2023-12-12,V002,7.02,1.6,385.4,21.9,0,1,0
2023-12-12,V003,7.18,2.84,387.2,19.3,1,0,0
2023-12-13,V001,7.34,2.21,330.0,21.3,1,5,0
2023-12-13,V002,6.98,2.59,319.3,21.7,1,3,0
2023-12-13,V003,7.12,2.55,357.6,25.9,5,2,0
2023-12-14,V001,6.52,2.77,328.0,25.4,6,7,0
2023-12-14,V002,7.46,1.68,355.1,20.7,3,8,0
2023-12-14,V003,7.23,1.94,388.1,21.3,0,0,0
2023-12-15,V001,7.17,3.91,333.7,22.5,1,0,0
2023-12-15,V002,7.07,2.67,394.5,22.5,2,5,0
2023-12-15,V003,7.09,2.08,378.4,23.2,2,2,0
2023-12-16,V001,7.03,2.24,268.8,22.1,4,3,0
2023-12-16,V002,7.28,2.55,406.4,19.9,3,3,0
2023-12-16,V003,7.29,2.32,396.7,24.7,3,3,0
2023-12-17,V001,6.99,2.71,458.6,21.0,1,4,0
2023-12-17,V002,7.24,2.4,313.9,23.7,1,6,0
2023-12-17,V003,7.2,1.58,404.9,25.9,1,2,0
2023-12-18,V001,7.38,3.25,256.7,26.6,2,4,0
2023-12-18,V002,7.29,2.89,444.4,24.3,3,2,0
2023-12-18,V003,7.17,3.71,377.0,23.7,1,4,0
2023-12-19,V001,7.23,2.93,316.6,24.7,5,6,0
2023-12-19,V002,7.86,1.66,338.6,20.9,3,2,0
2023-12-19,V003,7.1,4.0,325.0,17.2,1,3,0
2023-12-20,V001,7.4,0.77,331.2,25.8,3,3,0
2023-12-20,V002,7.26,2.42,263.6,23.9,2,2,0
2023-12-20,V003,7.4,1.76,308.3,24.8,2,1,0
2023-12-21,V001,7.08,2.42,320.7,22.0,3,6,0
2023-12-21,V002,7.44,2.95,325.1,17.8,0,5,0
2023-12-21,V003,7.34,2.73,303.1,21.5,3,3,0
2023-12-22,V001,7.26,1.77,329.6,20.0,3,0,0
2023-12-22,V002,7.28,3.25,382.9,20.7,2,0,0
2023-12-22,V003,7.26,2.46,401.5,24.7,0,2,0
2023-12-23,V001,7.05,2.32,418.2,22.8,1,4,0
2023-12-23,V002,6.89,1.17,453.8,20.5,1,2,0
2023-12-23,V003,7.4,1.53,384.4,21.2,5,2,0
2023-12-24,V001,7.23,2.4,307.5,22.4,1,4,0
2023-12-24,V002,7.08,3.2,319.7,18.2,2,3,0
2023-12-24,V003,7.31,4.1,325.2,22.6,1,3,0
2023-12-25,V001,7.39,2.53,293.9,23.9,1,1,0
2023-12-25,V002,7.42,1.62,407.3,21.0,2,2,0
2023-12-25,V003,7.2,3.44,346.5,19.3,1,1,0
2023-12-26,V001,6.95,2.79,392.1,21.2,0,2,0
2023-12-26,V002,7.6,2.38,411.6,21.8,2,3,0
2023-12-26,V003,6.88,2.43,372.2,21.4,3,4,0
2023-12-27,V001,6.84,2.27,436.3,23.6,3,2,0
2023-12-27,V002,7.13,2.35,310.0,20.9,3,3,0
2023-12-27,V003,7.26,2.29,374.6,25.1,0,4,0
2023-12-28,V001,7.29,3.47,314.4,19.7,2,3,0
2023-12-28,V002,6.84,4.04,324.1,24.5,1,1,0
2023-12-28,V003,7.05,1.34,360.0,20.8,5,4,0
2023-12-29,V001,7.19,1.63,336.4,23.3,2,2,0
2023-12-29,V002,7.2,3.41,397.1,19.2,2,4,0
2023-12-29,V003,7.39,2.17,267.6,23.1,2,4,0
2023-12-30,V001,7.39,2.61,359.5,19.9,3,2,0
2023-12-30,V002,7.17,2.92,325.5,18.4,5,4,0
2023-12-30,V003,7.36,3.24,437.9,20.3,3,4,0
2023-12-31,V001,7.46,2.44,307.6,22.3,1,2,0
2023-12-31,V002,6.79,2.65,349.0,21.9,2,2,0
2023-12-31,V003,6.8,2.34,349.7,23.9,2,7,0
